ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,DEPTH,SEVERITY_CODE,BLEACHING_SEVERITY,REMARKS,SOURCE,REFERENCE_CODE,COUNTRY_CODE
453,Africa,Southwest Indian Ocean,Seychelles,Aldabra Atoll,-9.4476,46.3991,4,1998,15,2,HIGH,30% bleached,"Spencer, T., Teleki, K.A., Bradshaw, C. and Spalding, M.D. 2000. Coral Bleaching in the Southern Seychelles during the 1997-1998 Indian Ocean Warm Event. Marine Pollution Bulletin. 40(7): 569-586",0,SYC
1465,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Alexandra Rf,-16.54751,145.49748,4,1998,,3,HIGH,,Berkelmans & Oliver (1999),,AUS_GBR
896,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Alexandra Rf,-16.54751,145.49748,4,1998,,3,HIGH,,Berkelmans & Oliver (1999),,AUS_GBR
6972,Americas,Northern Caribbean,Bahamas,Alice Town,25.66,-79.31,8,2009,5,0,HIGH,0% of recently killing coral recorded on substrate is result of bleaching,"Reef Check, Submitted by Thomas McFeely. Site ID :  79.18.460W.25.39.757N",,BHS
29325,Americas,Northern Caribbean,Bahamas,"Alice Town, Bimimi",25.662,-79.307,8,2011,5 m,0,HIGH,,ReefCheck submitted by Thomas Mc Feeley,,BHS
29436,Americas,Northern Caribbean,Bahamas,"Alice Town, Bimini",25.663,-79.307,8,2011,5 m,0,HIGH,,Reef Check submitted by Thomas McFeely,,BHS
29326,Americas,Northern Caribbean,Bahamas,"Alice Town, Bimmi",25.662,-79.307,6,2011,5 m,0,HIGH,,ReefCheck submitted by Thomas McFeely,,BHS
131,Americas,Mesoamerica,Belize,Alligator Caye,17.18,-88.08,9,1998,,2,HIGH,25-30% bleached,NOAA database,0,BLZ
3079,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Allonby Reef,-20.7502,149.159,3,2002,,3,HIGH,high cover,GBRMPA Data 2002,,AUS_GBR
4017,Pacific,Micronesia,American Samoa,Alofau,-14.283,-170.584,5,2004,5m,2,HIGH,"Average Hard coral in the area: 30% Soft coral: 1%Bleached Hard coral: 40% Soft coral: 0%Staghorns were only partly bleached, on their upper surfaces onlyAffected Species (Common or Latin) or Coral Types  and percentage of bleaching.Acropora 	microphthama  - 80% bleachedAcropora pulchra  - 80% bleachedAcropora nobilis -  80% bleached.Porites 	cylindrica- 0% bleached",Doug Fenner [dfenner@blueskynet.as] personal communication to ReefBase using user input section (28/7/2004).,,ASM
6867,Pacific,Southwest Pacific,Samoa,Alofau,-14,171,5,2004,5 m,-1,HIGH,"Average Hard coral:   30% Soft coral: 1%Bleached Hard coral: 40% Soft coral: 0%Acropora	 microphthalma 80% bleached, Acropora 	pulchra 80% bleached, Acropora	 nobilis 80% bleachedComments on affected species: Staghorns were only partly bleached, on their upper surfaces only.","Dr. Douglas Fenner, Coral Reef Monitoring Ecologist, Dept Marine & Wildlife, American Samoa, American SamoaEmail	 dfenner@blueskynet.as",,WSM
451,Africa,Southwest Indian Ocean,Seychelles,Alphonse Atoll,-7.0113,52.7348,4,1998,15,3,HIGH,54% bleached,"Spencer, T., Teleki, K.A., Bradshaw, C. and Spalding, M.D. 2000. Coral Bleaching in the Southern Seychelles during the 1997-1998 Indian Ocean Warm Event. Marine Pollution Bulletin. 40(7): 569-586",0,SYC
2534,Asia,North and East Asia,Japan,"Amakusa, Kyushu ",32.2,130,8,2001,,0,HIGH,No significant bleaching was observed,Coral Lists 21 12 2001 Hiroya Yamano,,JPN
69,Asia,North and East Asia,Japan,"Amakusa, Kyushu, Japan",32.4181,129.994,8,1998,,3,HIGH,50-70%,"Wilkinson, Clive",0,JPN
2538,Asia,North and East Asia,Japan,Amami Island,28.2,129.4,8,2001,shalow and back moat reef,3,HIGH,"Complete bleaching in Porites that survived the 1998 incident,  Acropora recruit after 1998, and 50% of transplant coral",Coral Lists 21 12 2001 Hiroya Yamano,,JPN
808,Asia,North and East Asia,Japan,Amami Islands,28.2667,129.35,,1998,,2,HIGH,bleaching,GCRMN 2000. Chapter 8,0,JPN
2247,Asia,North and East Asia,Japan,Amami-Gunto,28,129.3333333,,1987,,3,HIGH,Bleaching in this are was caused by freshwater runoff and low tides. ,ReefBase,388,JPN
2624,Pacific,Micronesia,American Samoa,"Amanave, Tutuila",-14.327,-170.8322,3,2002,reef slope,1,HIGH,"Montastrea curta and some Acropora totally bleachedPocillopora eydoxi and P. verrucosa pale",Alison Green unpublished data.,,ASM
2288,Americas,Mesoamerica,Belize,Ambergris Cay,18.03333333,-87.88333333,,1995,,3,HIGH, Widespread but patchy,ReefBase,6622,BLZ
2289,Americas,Mesoamerica,Belize,Ambergris Cay,18.03333333,-87.88333333,,1998,,1,HIGH, ,ReefBase,7265,BLZ
7147,Americas,Mesoamerica,Belize,"Ambergris Cay, Belize Dist.",17.83,-87.98,5,2007,16.7,3,HIGH,100% of recorded recently killed coral is result of bleaching; Aspergillosis was present. Staghorn coral had sections of recently killed coral. Other unidentified disease was observed.,"Reef Check, Submitted by Green Reef Belize.  Site ID  87.59.1.7W.17.49.32.1N",,BLZ
3959,Americas,Mesoamerica,Belize,Ambergris Caye,18.027,-87.87,10,2003,,3,HIGH,"Bleaching was reported last week off Ambergris Caye (~70% corals onforereef).","Melanie McField, World Wildlife Fund, Belize City, Belize at NOAA bleaching report at http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_report_index.html",,BLZ
122,Americas,Mesoamerica,Belize,Ambergris Caye,18.0048,-87.8997,9,1998,,3,HIGH,severe bleaching,Coral Listserver,0,BLZ
554,Americas,Mesoamerica,Belize,Ambergris Caye,18.0048,-87.8997,10,1999,,1,HIGH,low bleaching,Coral Listserver,0,BLZ
29,Pacific,Micronesia,American Samoa,American Samoa,-14.3247,-170.6968,3,1998,,2,HIGH,,NOAA database,0,ASM
4402,Pacific,Micronesia,Guam,"Anae Island, Agat",13.361,144.627,9,2006,1m or less,-1,HIGH,"Saw bleaching of Pocillopora verrucosa on the reef crest (1m or less) at Anae Island, Agat, Guam.",Lisa Chau [sirendipity009@yahoo.com] in Coral list on 19/9/2006,,GUM
6212,Americas,Northern Caribbean,Cuba,Anc—n (cresta),21.71307,-79.99433,8,2001,2.4,1,HIGH,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001C,,CUB
6213,Americas,Northern Caribbean,Cuba,Anc—n (profundo),21.71422,-79.99952,8,2001,8,1,HIGH,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001C,,CUB
2004,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Anchorsmith Is,-20.61667,149.06667,4,1998,,3,HIGH,,Berkelmans & Oliver (1999),,AUS_GBR
2116,Asia,South Asia,India,Andaman Islands,11.73333333,92.88333333,,1989,,-1,HIGH, Extent Unspecified,ReefBase,388,IND
2117,Asia,South Asia,India,Andaman Islands,11.73333333,92.88333333,5,1998,,2,HIGH,"Surviving taxa included Porites spp., Platygyra spp., Favites spp. and Fungia spp. Repeated surveys in September revealed that coral mortality was higher than 50%.",ReefBase,9807,IND
174,Asia,South Asia,India,"Andaman Islands, Bay of Bengal",11.2161,92.5991,5,1998,,3,HIGH,65-80%,CORDIO,0,IND
2074,Asia,Southeast Asia,Thailand,Andaman Reefs,8,98.5,7,1991,,3,HIGH,Correlated to sea surface warming from January to May. ,ReefBase,314,THA
59,Asia,Southeast Asia,Thailand,Andaman Sea,7.9892,98.2673,7,1998,,0,HIGH,no bleaching,NOAA database,0,THA
7107,Africa,Southwest Indian Ocean,Madagascar,"Andavadoaka, Befandefa",-22.12,43.2,8,2008,12,1,HIGH,1% of recorded recently killed coral on substrate is result of bleaching,"Reef Check, Submitted by Blue Ventures. Site ID 43.11.49.7E.22.07.22.3S",,MDG
2172,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Andersen Reef,-15.7936,145.796,,1994,,0,HIGH,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
2854,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Andersen Reef,-15.7921,145.7971,3,2002,,1,HIGH,,GBRMPA Data 2002,,AUS_GBR
2269,Americas,Eastern Caribbean,Virgin Islands (British),Anegada,18.73333333,-64.31666667,,1979,,1,HIGH,Actual cause of bleaching is not known. Partial mortality,ReefBase,380,VBG
54430,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.23666667,169.7714444,,2011,1,-1,HIGH,,Reef Check submitted by Grace Phillips,,VUT
54431,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.23666667,169.7714444,,2011,11,-1,HIGH,,Reef Check submitted by Grace Phillips,,VUT
54432,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.24419444,169.7750556,,2011,7.5,-1,HIGH,,Reef Check submitted by Grace Phillips,,VUT
54433,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.24655556,169.7772778,,2011,2,-1,HIGH,,Reef Check submitted by Grace Phillips,,VUT
54434,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.24238889,169.7785556,,2011,1,-1,HIGH,,Reef Check submitted by Grace Phillips,,VUT
54435,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.24936111,169.7828333,,2011,1,-1,HIGH,,Reef Check submitted by Grace Phillips,,VUT
6762,Asia,Southeast Asia,Malaysia,Anemone Reef,4.293892,113.8262,8,2009,12m,1,HIGH,"Patch reef top. Percentage of live coral cover in the area is 55%. Hard coral cover 20%, soft coral cover 35%, silt cover 16%, rock 22%","Peter HeyesContact: pjheyes@gmail.com",,MYS
6763,Asia,Southeast Asia,Malaysia,Anemone Reef,4.2923,113.82578,8,2009,11m,2,HIGH,"Patch reef top, 63% of live coral cover in the area. Hard coral cover 53%, soft coral cover 10%, silt cover 10% and rock 16%","Peter HeyesContact: pjheyes@gmail.com",,MYS
572,Asia,Southeast Asia,Philippines,"Anilao, Butangus",14.85,120.8167,6,1999,,1,HIGH,Minor bleaching,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,0,PHL
286,Pacific,US Pacific Islands,Hawaiian Islands (USA),"Anini Reef, Hawaii",22.2251,-159.3636,,1998,,0,HIGH,0,Reef Check Data 2087,0,USA_HAW
2661,Africa,Southwest Indian Ocean,Madagascar,"Ankarea, Mitsio Is.",-12.846,48.573,1,2002,,1,HIGH,Bleaching was light and appeared to be in the early stages (evidenced by slight discoloration of coral tissue),"Conservation International, 2002.  Preliminary report: Marine RAP Survey of Northwest Madagascar.  Conservation International, Washington D.C.",12639,MDG
3043,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Anne Island Reef,-20.4182,149.0172,3,2002,,3,HIGH,,GBRMPA Data 2002,,AUS_GBR
4404,Americas,Eastern Caribbean,St. Lucia,Anse Chastanet Reef,13.51,-61.4,6,2005,0 - 42 meters,3,HIGH,"Date of observation: June _ November 2005 <br>Depth of Area bleached: 0 _ 42 meters <br>Reef zone: reef flat and _slope<br>Percentage of live coral cover in the area: 19% <br>Coral Species affected: <br>Diplorea strigosa, Colpohylia natans: 100 % of Coral Population, 60-100% of Colony affected. (Up to now no recovery - 60 to 70% mortality-started as growing black banded white spot in the middle, killing the colony within 1-2 weeks, overgrowing by a thin layer of brown algae) <br>Montastraea annularis: 95 % of Coral Population, 30-100% of Colony affected.<br>Stephanocoenia intersepts: 90% Coral Population, 35-90% of Colony affected.<br>Montastraea cavermosa: 10% Coral Population, 5% of Colony affected. (Started bleaching in September/October but recovered quickly changed to bluish color)<br>Siderastrea sidera: 50 % Coral Population, 30-90% of Colony affected.<br>Madracis mirabilis: 10 % Coral Population, 10-30% of Colony affected.<br>Madracis formosa: 100 % Coral Population, 30-95% of Colony affected. (First species to startbleaching in June)<br>Acropora palmata: 20 % Coral Population, 10% of Colony affected. (Bleaching of tips) <br>Sea Plumes- Pseudopterogorgia spp.: 5 % Coral Population, 100% of Colony affected. <br>Common Sea Fan- Gorgonia ventalina: 5 % Coral Population, 10% of Colony affected. <br>Millepora alicornis: 100 % Coral Population, 60-80% of Colony affected. (Started bleaching in June/July)<br>Eusmilia fastigiana: 10 % Coral Population, 10-40% of Colony affected. <br>Agaricia lamarcki, Agaricia undata: 5 % Coral Population, 10% of Colony affected. (Still bleached down to 30m, but seem to slowly recover) <br>The shallow areas seem to be able to cope better with the high temperature than the deeper areas.<br>","Kai Wulf (kai_wulf@mac.com), Soufriere Marine Management Association Inc.Personal communication to reefbase (2/4/2006)",,LCA
6144,Americas,Northern Caribbean,Cuba,Ant—n Chico (cresta),22.425,-78.04083,6,2001,0.8,-1,HIGH,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001B,,CUB
178,Africa,Southwest Indian Ocean,Madagascar,Antanambe,-16.5,49.85,2,1998,,2,HIGH,30%,"Wilkinson, Clive",0,MDG
2630,Pacific,Micronesia,American Samoa,"Aoa, Tutuila",-14.258,-170.5889,3,2002,reefslope,1,HIGH,"Little bleaching, more to plate coral",Alison Green unpublished data.,,ASM
2729,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ape Reef,-12.7125,143.6068,3,2002,,0,HIGH,,GBRMPA Data 2002,,AUS_GBR
2000,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ape Rf,-12.71394,143.60574,4,1998,,2,HIGH,,Berkelmans & Oliver (1999),,AUS_GBR
1962,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Aplin Islet,-11.18201,143.02914,4,1998,,2,HIGH,,Berkelmans & Oliver (1999),,AUS_GBR
10,Asia,Southeast Asia,Philippines,Apo Island,9.08333,123.26667,,1999,,2,HIGH,,R@RSEA: Alan White,0,PHL
2023,Asia,Southeast Asia,Philippines,Apo Island,9.083333333,123.2666667,10,1998,,2,HIGH,Moderate bleaching; Some large colonies of hard corals showed some patchy bleaching.,ReefBase,8838,PHL
2547,Asia,Southeast Asia,Philippines,Apo Island Marine Reserve,9.08,123.2667,8,1998,,3,HIGH,90% of colony bleached during Aug- Sept 1998,"Raymundo, L.J. & A. P. Maypa 2002. Recovery of Apo Island Marine Reserve, Philippines, 2 years after the El Nino bleaching event.  Coral Reef (online published 25 June 2002)",,PHL
2548,Asia,Southeast Asia,Philippines,Apo Island Marine Reserve,9.08,123.2667,7,2000,,-1,HIGH,Bleaching was again observed in July 2000 form the area affected in Aug-Sept 1998,"Raymundo, L.J. & A. P. Maypa 2002. Recovery of Apo Island Marine Reserve, Philippines, 2 years after the El Nino bleaching event.  Coral Reef (online published 25 June 2002)",,PHL
370,Asia,Southeast Asia,Philippines,Apo Island Marine Reserve,9.07,123.27,,1998,,3,HIGH,90,Reef Check Data 2338,0,PHL
7248,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,7,2010,,-1,HIGH,% of live coral bleaching - 9.6%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7250,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,,2010,,-1,HIGH,"Survey was conducted on May, June 2010. % of live coral bleached - 9.4%","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7251,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,7,2010,,-1,HIGH,% of live coral bleaching - 9.6%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7252,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,10,2010,,-1,HIGH,"No data on coral bleaching, data only on coral mortality","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
54509,Pacific,Southwest Pacific,Fiji,"Aquasafari, Coral Coast",-18.19166667,177.6015,,2007,7,-1,HIGH,,Reef Check submitted by Helen Sykes,,FJI
54510,Pacific,Southwest Pacific,Fiji,"Aquasafari, Coral Coast",-18.19166667,177.6015,,2007,15,-1,HIGH,,Reef Check submitted by Helen Sykes,,FJI
54478,Pacific,Southwest Pacific,Fiji,"Aquasafari, Coral Coast",-18.19166667,177.6015,,2008,6,-1,HIGH,,Reef Check submitted by Helen Sykes,,FJI
54479,Pacific,Southwest Pacific,Fiji,"Aquasafari, Coral Coast",-18.19166667,177.6015,,2008,11,-1,HIGH,,Reef Check submitted by Helen Sykes,,FJI
54543,Pacific,Southwest Pacific,Fiji,"Aquasafari, Coral Coast",-18.19166667,177.6015,,2006,11,-1,HIGH,,Reef Check submitted by Helen Sykes,,FJI
54544,Pacific,Southwest Pacific,Fiji,"Aquasafari, Coral Coast",-18.19166667,177.6015,,2006,15,-1,HIGH,,Reef Check submitted by Helen Sykes,,FJI
