"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
1998,"Malaysia","Kapikan, Sabah",4.65,118.83,"30","MYS","LOW"
1998,"Indonesia","Karimun Jawa",-5.866666667,110.3333333," Moderate bleaching; There was 50-60% mortality of bleached corals.","IDN","LOW"
1983,"Indonesia","Karimun Jawa",-5.866666667,110.3333333,"Extent Unspecified; Coral mortality reported. Also reported by Suharsono, 1994. Coral mortality reported.","IDN","LOW"
1998,"Indonesia","Karimunjawa, Java",-5.9013,110.5041,"0-46% at 3m, 1-25% at 10m","IDN","LOW"
1998,"India","Kavaratti and Kadmat Island, Lakshadweep ( Laccadives )",10.33,72.63,"26% pale, 30.09% bleached, 25.71% dead

Acropora 12.41%, Porites 57.95%, Pavona 10.94% bleached","IND","LOW"
1998,"India","Kavaratti Island, Lakshadweep, Arabian Sea",10.5771,72.6344,"severe bleaching","IND","LOW"
1998,"Torres Strait & Great Barrier Reef","Kay Reef",-12.2167,143.2833,"10-20%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Kay Rf",-12.23474,143.28493,"AIMS 10-20%","AUS","LOW"
1998,"India","Keelakarai, Gulf of Mannar",9.14,78.5,NA,"IND","LOW"
1998,"Torres Strait & Great Barrier Reef","Keeper Reef",-18.7333,147.2667,"30-50%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Keeper Rf",-18.74904,147.27022,"5-10%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Keeper Rf",-18.74904,147.27022,"5-10%","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Kelso Reef",-18.4336,146.9907,NA,"AUS","LOW"
1999,"Torres Strait & Great Barrier Reef","Kelso Reef, GBR",-19.3876,146.7176,"1-3% bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Kelso Rf",-18.43364,146.99065,"1-2%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Kelso Rf",-18.43364,146.99065,"1-2%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Kennedy Shoal",-18.08367,146.44723,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Kennedy Shoal",-18.08367,146.44723,NA,"AUS","LOW"
1987,"Kenya","Kenya",-3.366666667,40.48333333," Extent Unspecified","KEN","LOW"
1998,"Kenya","Kenya",-3.366666667,40.48333333," Bleaching and mortality were highest in shallow habitats and pools, where water stagnation occurs, or where corals are regularly exposed to outflow of shallow (warm) lagoon waters and/or to mangrove and sediment influence.","KEN","LOW"
1991,"Torres Strait & Great Barrier Reef","Keppel Islands",-23.16666667,150.9833333,"Mortality after the flood was most apparent on leeward reefs with large reef flats.  In contrast, windward reefs had low (~5%) coral mortality.  Approximately 85% of the shallow (<1.3) leeward corals were dead and overgrown by turf algae in early February","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Keswick Is",-20.91165,149.39031,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Keswick Is",-20.91165,149.39031,NA,"AUS","LOW"
1987,"Florida (USA)","Key Largo",25.15,-80.28333333,"Gladfelter noted Palythoa Caribbean to frequently bleach.  Causey considers it a bleaching ""indicator organism."" ","USA","LOW"
1983,"Florida (USA)","Key Largo",25.15,-80.28333333," Extent Unspecified","USA","LOW"
1998,"Florida (USA)","Key Largo Dry Rocks",25.1247,-80.308,"some bleaching","USA","LOW"
1999,"Florida (USA)","Key Largo Dry Rocks",25.1247,-80.308,"bleaching","USA","LOW"
1983,"Florida (USA)","Key West",24.5553,-81.7828,"severely bleached","USA","LOW"
1998,"Qatar","Khor Al Oudeid",26,51.4,"extensive","QAT","LOW"
1998,"Bahrain","Khwar Fasht",26.3432,50.4138,"0","BHR","LOW"
1998,"Papua New Guinea","Kimbe Bay",-5.2,150.5166667," High mortality of corals was observed with 75% of Acropora affected, and in many other genera.","PNG","LOW"
1999,"Papua New Guinea","Kimbe Bay",-5.235,151.023,"Roughly 34% of corals bleached during the May-June surveys, but most colonies were in the lowest

bleaching category","PNG","LOW"
1999,"Papua New Guinea","Kimbe Bay",-5.235,151.023,"Roughly 28% of corals bleached during the Sept-Nov surveys, but most colonies were in the lowest

bleaching category","PNG","LOW"
1998,"Papua New Guinea","Kimbe Bay, New Britain",-5.2592,151.0228,NA,"PNG","LOW"
1998,"Tanzania","Kinasi Pass",-7.966666667,39.78333333," In the ""coral gardens"" of Kinasi Pass, 80-90% of hard coral have died.","TZA","LOW"
1998,"Torres Strait & Great Barrier Reef","King Is",-14.10119,144.32017,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","King Rf",-17.77467,146.1221,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","King Rf",-17.77467,146.1221,NA,"AUS","LOW"
1998,"Minor Outlying Islands","Kingman Island",6.4,-162.4,"major bleaching","UMI","LOW"
1996,"Iran","Kish",26.5769,53.9417,"Moderate bleaching; bleaching of Favia, Porites. 15% bleaching","IRN","LOW"
1998,"Torres Strait & Great Barrier Reef","Knight Is",-21.45,149.70833,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Knight Is",-21.45,149.70833,NA,"AUS","LOW"
1991,"Thailand","Ko Phuket",8.104,98.302,"Extensive intertidal and subtidal coral bleaching. Anomality of 0.65C was preceded by high temperature in the antecedent 4 month.","THA","LOW"
1998,"Thailand","Ko Rum Ra, Prachuab Kiri Khan province",11.83,99.82,"acropora 100% bleached, 60-70% porites bleached, 80% Pocillopora damicornis","THA","LOW"
1998,"Cambodia","Koh Damlung",10.8,103.2,"extensive bleaching","KHM","LOW"
1998,"Thailand","Koh Khai Nok",7.8721,98.439,"18.2","THA","LOW"
1998,"Thailand","Koh Raya Yai",7.6,98.38,"78.5","THA","LOW"
1998,"Cambodia","Koh Rong ",10.6833,103.2833,"extensive bleaching","KHM","LOW"
1998,"Cambodia","Koh Rong Samlem",10.6333,103.5,"extensive bleaching","KHM","LOW"
1998,"Thailand","Koh Samet",12.5503,101.425,"Moderate bleaching","THA","LOW"
1998,"Cambodia","Koh Tang",10.2667,103.1167,"extensive bleaching","KHM","LOW"
1998,"Cambodia","Koh Thas",10.9,103.1,"extensive bleaching","KHM","LOW"
1998,"Torres Strait & Great Barrier Reef","Korea Rf",-16.55881,145.55028,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Korea Rf",-16.55881,145.55028,NA,"AUS","LOW"
1998,"Japan","Koshikijima Island",33.3,129.175,"under 20%","JPN","LOW"
1998,"Maldives","Kuda Anbaraa, Felidhu",3.4833,73.4833,"Widespread bleaching. Worst on east side where water clarity at greatest.","MDV","LOW"
1998,"Tanzania","Kunduchi",-6.6667,39.2167,"Moderate bleaching","TZA","LOW"
1998,"Japan","Kushimoto",33.4667,135.7833,"under 20%","JPN","LOW"
1998,"Colombia","La Azufrada Reef, Gorgona Island",2.98,-78.17,"Bl st'd Oct97 m'ly br tips Poc. Apr98 mod but w'sprd. Poc part bl'd, Pav 60% col. surf bl'd & alg o'grth in patches. May98 adv & w'sprd bl'g  All mass to 4m tot bl'd. 15-32% bl'd total. Aug98 all Pav sp to 4m bl'd & tops rec. dead. Poc 50-90% bl'd","COL","LOW"
1998,"Colombia","La Chola Reef, Utria",6.02,-77.35,"minimal bleaching","COL","LOW"
1998,"Seychelles","La Digue",-4.35,55.8333,"bleaching","SYC","LOW"
1997,"Mexico","La Paz Bay",24.1,-110.4,"moderate","MEX","LOW"
1998,"Ecuador","La Plata Island",-1.28,-81.07,"moderate","ECU","LOW"
1998,"Colombia","La Rocosa",12.5988,-81.6988,"30","COL","LOW"
1992,"Netherlands Antilles","Lac Lagoon",12.05,-68.26666667,"The bleaching of corals in Bonaire (June 26-July 2, 1992) probably resulted from thermal shock caused by the rapidity of cooling combined with the reduction of water temperature to below the normal thermal tolerance of these corals.  A comparison with the","ANT","LOW"
1987,"Torres Strait & Great Barrier Reef","Lady Elliot Reef",-18.6876,146.3348,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lady Elliott Is",-24.10993,152.71557,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lady Elliott Is",-24.10993,152.71557,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lady Musgrave Is, lagoon",-23.90538,152.40823,"Mild fluoro corals","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lady Musgrave Is, lagoon",-23.90538,152.40823,"Mild fluoro corals","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lady Musgrave Is, outside",-23.90538,152.40823,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lady Musgrave Is, outside",-23.90538,152.40823,NA,"AUS","LOW"
1987,"Torres Strait & Great Barrier Reef","Lady Musgrave Island Ree",-23.9054,152.4082,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Ladysmith Is",-20.65,149.075,NA,"AUS","LOW"
1998,"Seychelles","Lagoon Channel - Alphonse Atoll",-7.03,52.76,NA,"SYC","LOW"
1998,"India","Lakshadweep ( Laccadives )",10.98333333,73," A survey showed that 74% of live corals were wholly or partially bleached.","IND","LOW"
1998,"St. Johnson & Thomas","Lameshur Reef, St Johns, US Virgin Islands",18.3,-64.7,"Moderate bleaching; 47% bleaching","VIR","LOW"
1998,"Torres Strait & Great Barrier Reef","Lamont Rf",-23.60064,152.04396,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lamont Rf",-23.60064,152.04396,NA,"AUS","LOW"
1998,"Kenya","Lamu",-2.2456,41.0642,NA,"KEN","LOW"
1998,"Kenya","Lamu",-2.283333333,40.9,"Moderate bleaching; Bleaching was most extreme in shallow water, but was also 50% or more at 20 m. Coral mortality ranges between 50 to 90%, with reefs now having 1-10% coral cover, with 10-50% of the remaining live corals still bleached in mid-October.","KEN","LOW"
1998,"Kenya","Lamu-Kiunga area",-1.7226,41.5222,NA,"KEN","LOW"
1998,"Taiwan","Lanyu",22.0333,121.55,"30-50%","TWN","LOW"
1998,"Mexico","Las Iglesias, Bahia Banderas",20.48,-105.6,"30%","MEX","LOW"
1990,"Mexico","Las Redes",20.26666667,-87.21666667,"Coral mortality reported byd Spalding and Harcourt (1991). ","MEX","LOW"
1998,"Belize","Laughing Bird Reef",16.43,-88.2,"massive bleaching","BLZ","LOW"
1998,"Torres Strait & Great Barrier Reef","Laurel Rf",-12.13873,143.27423,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lavers Cay",-21.22268,152.01261,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lavers Cay",-21.22268,152.01261,NA,"AUS","LOW"
1987,"Bahamas","Lee Stocking Island",23.77,-76.107,"Bleaching, which was first noted at the end of September , extends to depths of at least 55 meters . By early October, about 18 species of scleractinians, Millepora, many gorgonians , several other groups of soft-bodied cnidarians, and possibly som e sponges had been affected to some degree . In several species, up to 96-98% of the specimens examined were either pale (i .e . , containing few zooxanthellae or reduced amounts of accessory photosynthetic pigments), partly bleached (some soft tissues are white) or completely bleached . Patterns and extent of bleaching varied with species and habitat and, in some groups, (e .g. Millepora, gorgonians) increased with depth.","BHS","LOW"
1999,"Bahamas","Lee Stocking Island",24.4994,-76.7142,"substantial bleaching on fore and back reefs","BHS","LOW"
1998,"Bahamas","Lee Stocking Island",24.4994,-76.7142,NA,"BHS","LOW"
1998,"Indonesia","Lembongan",-7.666666667,114," Minimal bleaching","IDN","LOW"
1998,"Cuba","Levisa ( Cayo Levisa )",22.88333333,-83.56666667,"Bleaching evident on Diploria clivosa. ","CUB","LOW"
1998,"Torres Strait & Great Barrier Reef","Liff Rf",-20.51772,150.23993,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Liff Rf",-20.51772,150.23993,NA,"AUS","LOW"
1998,"Mozambique","Lighthouse Reef",-21.4923,35.5102,NA,"MOZ","LOW"
1998,"Belize","Lighthouse Reef",17.3,-87.5,"The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32ÁC, and on the surface near some of the cayes, it was between 36-38ÁC. ","BLZ","LOW"
1998,"Belize","Lighthouse Reef, Belize",17.4054,-87.546,NA,"BLZ","LOW"
1999,"Mozambique","Lighthouse Reef, Inner Two-Mile Reef",-21.516,35.483,"Current bleaching ~1%.

Partially sheltered mixed coral community, 1-3.5 m deep, on the landward side of a fringing rock reef north of Bazaruto lighthouse. Coral

cover and community structure variable according to degree exposure and sedimentation on the reef. This ranged from monospecific outcrops of large staghorn corals to sparse cover of sediment tolerant

faviids and soft corals. Little present or past bleaching. Fish community

commensurately rich and abundant.","MOZ","LOW"
1998,"Torres Strait & Great Barrier Reef","Lindeman Is, east",-20.475,149.05333,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lindeman Is, east",-20.475,149.05333,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lindeman Is, south",-20.44167,149.025,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lindeman Is, south",-20.44167,149.025,"No bleaching","AUS","LOW"
1998,"Bahamas","Lindsay Reef",24.01,-74.53,NA,"BHS","LOW"
1998,"Torres Strait & Great Barrier Reef","Line Rf",-19.68809,149.1914,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Line Rf",-19.68809,149.1914,NA,"AUS","LOW"
1997,"Thailand","Lipe Island ( Ko Lee Pee )",6.5,99.3,"Extent Unspecified; Mainly Acropora species were reported.","THA","LOW"
1997,"Thailand","Lipe Island ( Ko Lipe )",6.5004,99.3022,"Mainly Acropora species were reported.","THA","LOW"
1998,"Jamaica","Little Bloody Bay",18.3527,-78.3486,"0","JAM","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Boydong",-11.4866,143.03674,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Broadhurst rf",-18.9666,147.70456,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Broadhurst rf",-18.9666,147.70456,"No bleaching","AUS","LOW"
1998,"Cayman Islands","Little Cayman",19.7231,-80.0463,"Acropora, montastrea, millepora","CYM","LOW"
1999,"Cayman Islands","Little Cayman: Berges Meredith Anchor (LC17)",19.70783,-80.00825,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Black Tip Tunnels (LC6)",19.71412,-79.95783,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Charles Bay (LC4)",19.6938,-79.97432,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Disneyland (LC3)",19.83052,-80.0229,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Grundy's Gardens (LC1)",19.65702,-80.08868,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Jigsaw Puzzle (LC2)",19.66638,-80.1065,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Joy's Joy (LC10)",19.67817,-80.09292,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Lighthouse (LC16)",19.6617,-80.11214,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Lucas's Ledge (LC14)",19.66925,-80.04325,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Main Channel-East Side (LC11)",19.65687,-80.0728,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Meadows (LC8)",19.69183,-80.06883,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Mixing Bowl-Three Fathom Wall (LC5)",19.68493,-80.07833,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Nancy's Cup of Tea (LC9)",19.69398,-80.06895,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: No Name (LC15)",19.67713,-80.02603,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Paul's Anchor (LC12)",19.69435,-80.06969,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Penguin's Leap (LC7)",19.70918,-80.00812,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Rock Bottom Wall (LC13)",19.70095,-80.05701,NA,"CYM","LOW"
1999,"Cayman Islands","Little Cayman: Wreck Anchor (CL18)",19.7166,-79.98202,NA,"CYM","LOW"
1998,"Bahamas","Little Inagua",21.5544,-72.9692,"60% (GCRMN 2000)","BHS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Kelso",-18.47047,146.99263,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Kelso",-18.47047,146.99263,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Kelso Reef",-18.4667,146.9833,"5%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Lindeman Is",-20.42262,149.03213,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Lindeman Is",-20.42262,149.03213,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Pioneer Bay, Palm Islands",-18.7667,146.25,"70-85%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Pionner Bay, Palm Island",-18.75,146.25,"50% bleached at the deep area, 80% bleached at the shallow area

Millepora and Pocilloporid severly affected. Acropora palifera highly susceptable. Tabular and areborescent Acropora high mortality. Montipora bimodal reponse.

Astreopora not severe","AUS","LOW"
1998,"Bahamas","Little San Salvador",24.566,-75.933,"60 % bleached. Up to 80% between 15-20m","BHS","LOW"
1987,"Bahamas","Little San Salvador ( Little Island )",24.566,-75.93333333,"Extent Unspecified, Some Mortality","BHS","LOW"
1998,"Bahamas","Little San Salvador ( Little Island )",24.566,-75.93333333,"Extent Unspecified","BHS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Stevens Rf",-20.56728,150.04985,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Little Stevens Rf",-20.56728,150.04985,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lizard Is",-14.66265,145.44878,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lizard Is",-14.66265,145.44878,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lizard Is, Palfrey Is",-14.66013,145.46809,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lizard Is, Palfrey Is",-14.66013,145.46809,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lizard Is, South Is",-14.68179,145.47022,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lizard Is, South Is",-14.68179,145.47022,NA,"AUS","LOW"
1982,"Torres Strait & Great Barrier Reef","Lizard Island NW Side Re",-14.6514,145.4485,NA,"AUS","LOW"
1987,"Torres Strait & Great Barrier Reef","Lizard Island NW Side Re",-14.6514,145.4485,NA,"AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Lizard Island NW Side Re",-14.6514,145.4485,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lloyd Is",-12.75384,143.39521,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Locksmith Is",-20.65655,149.15312,NA,"AUS","LOW"
1987,"Torres Strait & Great Barrier Reef","Lodestone Reef",-18.6973,147.1002,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lodestone Rf",-18.69727,147.1002,"2-5%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lodestone Rf",-18.69727,147.1002,"2-5%","AUS","LOW"
1998,"Vanuatu","Loltong Bay",-15.63333333,168.1166667,"Due to fresh water inundation and wave stress associated with Cyclone Bola. ","VUT","LOW"
1998,"Indonesia","Lombok Island",-8.2601,116.6871,NA,"IDN","LOW"
1998,"Bahamas","Long Bay Cay (D25)",24.09972,-77.53335,NA,"BHS","LOW"
1998,"Bahamas","Long Bay Cay (S24)",24.09793,-77.53703,NA,"BHS","LOW"
1998,"Belize","Long Caye",16.73,-87.77,"moderate-severe","BLZ","LOW"
1999,"Belize","Long Caye",16.73,-87.77,"low bleaching","BLZ","LOW"
1998,"Torres Strait & Great Barrier Reef","Long Rf",-15.05196,145.56614,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Long Rf",-15.05196,145.56614,NA,"AUS","LOW"
1998,"Bahamas","Long Rock (D13)",24.626,-77.691,NA,"BHS","LOW"
1998,"Florida (USA)","Looe Key",24.55,-81.41,NA,"USA","LOW"
1987,"Florida (USA)","Looe Key",24.616,-81.4,"11.1% of coral cover was pale (8 months after initial bleaching)

Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","USA","LOW"
1998,"Florida (USA)","Looe Key Reef",24.58,-81.4,"100% acropora colonies bleached","USA","LOW"
1990,"Florida (USA)","Looe Key Reef",24.5566,-81.4008,"65% losses of Millepora","USA","LOW"
1983,"Florida (USA)","Looe Key Reef",24.61666667,-81.4,"Bleaching seemed to have started in  mid-July in the Florida Keys and off the coast of Colombia.  The corals in shallow water at Looe Key were the first to discolor, but it soon spread to deeper corals. ","USA","LOW"
1987,"Florida (USA)","Looe Key Reef",24.61666667,-81.4,"Extent Unspecified","USA","LOW"
1998,"Florida (USA)","Looe Key Reef",24.61666667,-81.4,"Extent Unspecified","USA","LOW"
1998,"Florida (USA)","Looe Key Reef",24.61666667,-81.4,"Moderate bleaching was observed in the intermediate reef habitat (45'depth) and in some of the shallower coral reef areas on  Friday (September 11, 1998) by  the Sanctuary's Education Team and the author as they snorkeled in four different coral habitats ","USA","LOW"
1987,"Florida (USA)","Looe Key, Florida",25.15,-80.28,"Started at shallow and in August extended to deeper part

Extensive bleaching in mid Sept

Montastrea annularis - extensive in Sept.

Diploria strigosa, D. labyrinthiformis, Palythoa caribaeourm, Millepora complanta- extensively bleached in Sept.","USA","LOW"
1998,"Torres Strait & Great Barrier Reef","Lorne Rf",-19.03,146.57,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lorne Rf",-19.03,146.57,NA,"AUS","LOW"
1998,"Colombia","Los Farallones Reef, Gorgona Island",2.95,-78.21,"no bleaching","COL","LOW"
1998,"Ecuador","Los Frailes",-1.48,-80.8,"moderate","ECU","LOW"
1998,"Torres Strait & Great Barrier Reef","Low Isles",-16.3876,145.56442,"Very bad near anchorage where coral cover is good","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Low Isles",-16.3876,145.56442,"Very bad near anchorage where coral cover is good","AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Low Isles Reef",-16.3876,145.5644,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Low Wooded Is",-15.09862,145.38318,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Low Wooded Is",-15.09862,145.38318,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lupton Is",-20.27509,149.11172,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lupton Is",-20.27509,149.11172,"No bleaching","AUS","LOW"
1998,"Taiwan","Lutao",23.15,120.4833,"30-50%","TWN","LOW"
1998,"Torres Strait & Great Barrier Reef","Lynch's Rf",-18.77465,147.71033,"2-5%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lynch's Rf",-18.77465,147.71033,"2-5%","AUS","LOW"
1999,"Bahamas","Lynyard Cay, North",26.3575,-76.97683,NA,"BHS","LOW"
1999,"Bahamas","Lynyard Cay, South",26.3535,-76.978,NA,"BHS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lytton Rf",-13.74236,143.90589,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Macarthur Is",-11.73322,142.98531,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","MacGillivray Rf",-14.65211,145.48962,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","MacGillivray Rf",-14.65211,145.48962,NA,"AUS","LOW"
1998,"Ecuador","Machalilla",-1.47,-80.78,"moderate","ECU","LOW"
1998,"Madagascar","Madagascar",-19,46.56,"In February and March, temperatures were 32-33ÁC. ","MDG","LOW"
1998,"Maldives","Maduvvari, Mulakatholu Atoll",5.0167,72.9167,"extensive bleaching","MDV","LOW"
1998,"Japan","Maeda Point, Central Okinawa",26.4478,127.7746,"40% coral coverage bleached","JPN","LOW"
1998,"Mozambique","Mafamede Island",-16.4424,39.9611,NA,"MOZ","LOW"
1998,"Mozambique","Mafamede Island",-16.33333333,40," Minimal bleaching","MOZ","LOW"
1999,"Mozambique","Mafamede Island, Angoche",-16.03,40.05,"Little evidence (<2%) of current bleaching.","MOZ","LOW"
1998,"Tanzania","Mafia Island",-7.833333333,39.83333333,"The Mafia Marine Park is considered as the best coral reef in the country with almost 100%mixed coral community cover over vast areas. By the end of October, 80-100% of corals had died.","TZA","LOW"
1998,"Tanzania","Mafia Island Marine Park",-7.9516,39.8137,"80-100%","TZA","LOW"
1999,"Australia","Magnetic Island",-19.15,146.85,"no bleaching","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"AUS","LOW"
1980,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"AUS","LOW"
1982,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"AUS","LOW"
1998,"Seychelles","Mah",-4.6,55.46666667," In January 1999, dead corals around the main island of Mahe were covered by numerous filamentous algae.","SYC","LOW"
1998,"Mexico","Mahahual, Mexican Carribean",18.8126,-87.3594,NA,"MEX","LOW"
1998,"Bahamas","Mahore (S5)",25.06367,-77.93783,NA,"BHS","LOW"
1998,"New Caledonia","Maitre Island",-22.34,166.42,"1","NCL","LOW"
1998,"Mexico","Majahuitas, Bahia Banderas",20.52,-105.36,"86%","MEX","LOW"
1993,"Marshall Islands","Majuro lagoon",7.14,171.213,"Paleness of Lobophytum

Widespread among species of Acropora

No bleaching was evident  among Porites

Other coral show no bleaching","MHL","LOW"
1998,"Torres Strait & Great Barrier Reef","Makay Rf",-15.14204,145.57507,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Makay Rf",-15.14204,145.57507,NA,"AUS","LOW"
1998,"Maldives","Maldives",4.1697,72.8265,"severe bleaching","MDV","LOW"
1987,"Maldives","Maldives",3.5,73," Extent Unspecified; Bleaching and eventual death of corals occur.  A few colonies manage to survive.","MDV","LOW"
1998,"Maldives","Maldives",3.5,73,"Around 80% of corals wholly or partially bleached on the back reef, with around 45% at 10m on the reef slope, and 30-40% at 20-30m. Bleaching was also seen at 50m. ","MDV","LOW"
1998,"Maldives","Male Atoll ( Kaafu )",4.486666667,73.47166667,"By late May, recovery began for Porites and colour was near normal by September. ","MDV","LOW"
1998,"Kenya","Malindi",-3.2218,40.1403,"50-90% (along entire Kenya coast) to 20m, with highest mortalities in <2-3m","KEN","LOW"
1998,"Kenya","Malindi",-3.233333333,40.66666667," Coral mortality resulting to a decline in coral coner falling from levels of 30% (southern, deep reefs) and approximately 10% (northern reefs) to about 5% at all sites.","KEN","LOW"
1998,"Malaysia","Mamutik Island",5.9714,116.0039,"minor to insignificant","MYS","LOW"
1999,"Bahamas","Man O' War Cay, N. of S. Channel",26.60333,-76.98317,NA,"BHS","LOW"
