"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
2005,"Mexico","Los Escalones, Mahahual",18.65949,-87.71653,"Number of colonies observed: 12
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 24
; Number of bleached colonies: 11","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.70686,-87.70576,"Number of colonies observed: 13
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.70686,-87.70576,"Number of colonies observed: 35
; Number of bleached colonies: 10","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.63451,-87.72215,"Number of colonies observed: 3
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.71956,-87.69945,"Number of colonies observed: 30
; Number of bleached colonies: 5","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.71956,-87.69945,"Number of colonies observed: 34
; Number of bleached colonies: 12","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.68092,-87.71259,"Number of colonies observed: 25
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.68092,-87.71259,"Number of colonies observed: 31
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 20
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 25
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 10
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.70703,-87.70684,"Number of colonies observed: 15
; Number of bleached colonies: 9","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.68092,-87.71259,"Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.70703,-87.70684,"Number of colonies observed: 10
; Number of bleached colonies: 7","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.63451,-87.72215,"Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.68681,-87.70937,"Number of colonies observed: 26
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.66723,-87.71551,"Number of colonies observed: 18
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.724,-87.69676,"Number of colonies observed: 15
; Number of bleached colonies: 8","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.724,-87.69676,"Number of colonies observed: 20
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.70659,-87.70395,"Number of colonies observed: 45
; Number of bleached colonies: 10","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 33
; Number of bleached colonies: 5","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.68084,-87.71415,"Number of colonies observed: 10
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.68084,-87.71415,"Number of colonies observed: 8
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.70703,-87.70684,"Number of colonies observed: 16
; Number of bleached colonies: 6","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.66723,-87.71551,"Number of colonies observed: 12
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.70703,-87.70684,"Number of colonies observed: 16
; Number of bleached colonies: 7","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.68064,-87.71131,"Number of colonies observed: 29
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Los Escalones, Mahahual",18.70686,-87.70576,"Number of colonies observed: 27
; Number of bleached colonies: 10","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.74239,-87.67865,"Number of colonies observed: 12
; Number of bleached colonies: 5","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.65961,-87.71934,"Number of colonies observed: 4
; Number of bleached colonies: 2","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.65961,-87.71934,"Number of colonies observed: 4
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.65963,-87.71564,"Number of colonies observed: 21
; Number of bleached colonies: 5","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.68717,-87.71223,"Number of colonies observed: 14
; Number of bleached colonies: 5","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.63434,-87.71993,"Number of colonies observed: 14
; Number of bleached colonies: 8","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.68681,-87.70937,"Number of colonies observed: 20
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.68681,-87.70937,"Number of colonies observed: 29
; Number of bleached colonies: 6","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.68681,-87.70937,"Number of colonies observed: 15
; Number of bleached colonies: 6","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.68681,-87.70937,"Number of colonies observed: 17
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 19
; Number of bleached colonies: 6","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.66717,-87.71726,"Number of colonies observed: 3
; Number of bleached colonies: 2","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.71956,-87.69945,"Number of colonies observed: 26
; Number of bleached colonies: 12","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.68731,-87.71051,"Number of colonies observed: 25
; Number of bleached colonies: 7","MEX","LOW"
2006,"Mexico","Los Escalones, Mahahual",18.68731,-87.71051,"Number of colonies observed: 30
; Number of bleached colonies: 10","MEX","LOW"
1998,"Colombia","Los Farallones Reef, Gorgona Island",2.95,-78.21,"no bleaching","COL","LOW"
1998,"Ecuador","Los Frailes",-1.48,-80.8,"moderate","ECU","LOW"
2009,"Ecuador","Los Frailes Beach",-1.49,-80.79,"Location ; Patches of Coral. Los Frailes Beach, Machalilla National Park, ManabÕ, Ecuador.

The largest coral in the area belong to the genus Pocilophora.","ECU","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.68731,-87.71051,"Number of colonies observed: 31
; Number of bleached colonies: 14","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.71992,-87.70112,"Number of colonies observed: 18
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.68717,-87.71223,"Number of colonies observed: 20
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.68717,-87.71223,"Number of colonies observed: 13
; Number of bleached colonies: 5","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.71956,-87.69945,"Number of colonies observed: 38
; Number of bleached colonies: 7","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.74183,-87.6744,"Number of colonies observed: 3
; Number of bleached colonies: 0","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 33
; Number of bleached colonies: 9","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.65961,-87.71934,"Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.65961,-87.71934,"Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.65949,-87.71653,"Number of colonies observed: 23
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 31
; Number of bleached colonies: 6","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.65963,-87.71564,"Number of colonies observed: 25
; Number of bleached colonies: 2","MEX","LOW"
2006,"Mexico","Los Preciosos CaÐones, Mahahual",18.74239,-87.67865,"Number of colonies observed: 9
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.66717,-87.71726,"Number of colonies observed: 12
; Number of bleached colonies: 9","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.68731,-87.71051,"Number of colonies observed: 27
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.65961,-87.71934,"Number of colonies observed: 7
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.65961,-87.71934,"Number of colonies observed: 8
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.65963,-87.71564,"Number of colonies observed: 41
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.65963,-87.71564,"Number of colonies observed: 23
; Number of bleached colonies: 8","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.65963,-87.71564,"Number of colonies observed: 22
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.68731,-87.71051,"Number of colonies observed: 29
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.71956,-87.69773,"Number of colonies observed: 29
; Number of bleached colonies: 6","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.65949,-87.71653,"Number of colonies observed: 18
; Number of bleached colonies: 0","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.71992,-87.70112,"Number of colonies observed: 11
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.71992,-87.70112,"Number of colonies observed: 13
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.68064,-87.71131,"Number of colonies observed: 25
; Number of bleached colonies: 8","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.71992,-87.70112,"Number of colonies observed: 26
; Number of bleached colonies: 9","MEX","LOW"
2005,"Mexico","Los Preciosos CaÐones, Mahahual",18.68731,-87.71051,"Number of colonies observed: 22
; Number of bleached colonies: 7","MEX","LOW"
2009,"Indonesia","Lovina, Bali",-8.151722,115.02525,"Percentage of live corals that are Bleaching starts early of May, 2009. Besides bleaching, there are also many occurrences of Drupella","IDN","LOW"
1998,"Torres Strait & Great Barrier Reef","Low Isles",-16.3876,145.56442,"Very bad near anchorage where coral cover is good","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Low Isles",-16.3876,145.56442,"Very bad near anchorage where coral cover is good","AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Low Isles Reef",-16.3876,145.5644,NA,"AUS","LOW"
2006,"Australia","Low Isles, North Great Barrier Reef",-16.39,145.57,NA,"AUS","LOW"
2006,"Australia","Low Isles, North Great Barrier Reef",-16.39,145.57,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Low Wooded Is",-15.09862,145.38318,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Low Wooded Is",-15.09862,145.38318,NA,"AUS","LOW"
2005,"Florida (USA)","Lower Florida Keys (Looe Key Reef)",24.623,-81.4,"Moderate to high bleaching was observed in the Lower Florida Keys (Looe Key Reef) on September 9. In addition, there were numerous Acropora palmata mortalities observed at this site. 

Bleaching details (September 9, 2005)<br>

An estimated 30-40% of live coral cover was observed bleached, including the following species:<br>

Montastrea annularis _ 100% bleaching of all individuals.<br>

M. faveolata _ mottled and top region bleaching in 30-40% of individuals.<br>M. cavernosa _ paling/mottled bleaching of 50%.<br>

Porites astreoides, P. furcata, P. divaricata _ 100% bleaching of 10% of 

individuals.<br>Diploria strigosa _ 100% bleaching observed on 50% of colonies.<br>Diploria clivosa _ 100% bleaching on 20% of colonies.<br>

Palythoa caribaeorum _ 100% bleached in 60% of live cover.<br>

Acropora palmata : 40% displayed mottled bleaching. 

Almost no unaffected colonies were observed, with the exception of a few small 1-2 year recruits. 

Numerous less prevalent species were affected.","USA","LOW"
2003,"Florida (USA)","Lower Keys: Boca Chica Patch",24.55193,-81.7016,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Looe Cay Patch",24.5646,-81.39308,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Looe Cay SPA",24.54607,-81.40515,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Maryland Shoal",24.51387,-81.55965,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Mystery Reef",24.58535,-81.581,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Newfound Harbor Patch",24.61655,-81.3911,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Offshore Sand Key Patch",24.47568,-81.88741,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Sand Key palmata",24.45207,-81.87695,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Sand Key SPA",24.45287,-81.87518,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: West of Big Pine Shoal",24.5612,-81.3458,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: West of Sombrero HB",24.60517,-81.1936,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: West Washerwoman Patch",24.55145,-81.588,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Western Sambo ER 10",24.48002,-81.71458,NA,"USA","LOW"
2003,"Florida (USA)","Lower Keys: Western Sambo ER Patch",24.49938,-81.70232,NA,"USA","LOW"
2002,"Torres Strait & Great Barrier Reef","Lowrie Reef",-13.2756,143.596,NA,"AUS","LOW"
2004,"Dominican Republic","LTR001",19.32939,-69.53166,NA,"DOM","LOW"
2004,"Dominican Republic","LTR002",19.33222,-69.54214,NA,"DOM","LOW"
2004,"Dominican Republic","LTR003",19.33084,-69.51691,NA,"DOM","LOW"
2000,"Jamaica","Lucea Bay East",18.46417,-78.13188,NA,"JAM","LOW"
1998,"Torres Strait & Great Barrier Reef","Lupton Is",-20.27509,149.11172,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lupton Is",-20.27509,149.11172,"No bleaching","AUS","LOW"
1998,"Taiwan","Lutao",23.15,120.4833,"30-50%","TWN","LOW"
1998,"Torres Strait & Great Barrier Reef","Lynch's Rf",-18.77465,147.71033,"2-5%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lynch's Rf",-18.77465,147.71033,"2-5%","AUS","LOW"
1999,"Bahamas","Lynyard Cay, North",26.3575,-76.97683,NA,"BHS","LOW"
1999,"Bahamas","Lynyard Cay, South",26.3535,-76.978,NA,"BHS","LOW"
1998,"Torres Strait & Great Barrier Reef","Lytton Rf",-13.74236,143.90589,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Macarthur Is",-11.73322,142.98531,NA,"AUS","LOW"
2006,"Australia","MacGillivray Reef, Far Northern Great Barrier Reef",-14.65,145.49,NA,"AUS","LOW"
2006,"Australia","MacGillivray Reef, Far Northern Great Barrier Reef",-14.65,145.49,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","MacGillivray Rf",-14.65211,145.48962,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","MacGillivray Rf",-14.65211,145.48962,NA,"AUS","LOW"
1998,"Ecuador","Machalilla",-1.47,-80.78,"moderate","ECU","LOW"
2002,"Torres Strait & Great Barrier Reef","Mackay Reef",-16.045,145.6507,NA,"AUS","LOW"
2006,"Australia","Mackay Reef, North Great Barrier Reef",-16.04,145.65,NA,"AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Mackay Reefs",-15.1405,145.5761,"lots of fluoro and white plates","AUS","LOW"
1998,"Madagascar","Madagascar",-19,46.56,"In February and March, temperatures were 32-33ÁC. ","MDG","LOW"
1998,"Maldives","Maduvvari, Mulakatholu Atoll",5.0167,72.9167,"extensive bleaching","MDV","LOW"
1998,"Japan","Maeda Point, Central Okinawa",26.4478,127.7746,"40% coral coverage bleached","JPN","LOW"
1998,"Mozambique","Mafamede Island",-16.4424,39.9611,NA,"MOZ","LOW"
1998,"Mozambique","Mafamede Island",-16.33333333,40," Minimal bleaching","MOZ","LOW"
1999,"Mozambique","Mafamede Island, Angoche",-16.03,40.05,"Little evidence (<2%) of current bleaching.","MOZ","LOW"
1998,"Tanzania","Mafia Island",-7.833333333,39.83333333,"The Mafia Marine Park is considered as the best coral reef in the country with almost 100%mixed coral community cover over vast areas. By the end of October, 80-100% of corals had died.","TZA","LOW"
2001,"Tanzania","Mafia Island Marine Park",-7.9516,39.8137,"some bleaching","TZA","LOW"
1998,"Tanzania","Mafia Island Marine Park",-7.9516,39.8137,"80-100%","TZA","LOW"
1999,"Australia","Magnetic Island",-19.15,146.85,"no bleaching","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Magnetic Island Reef (No 1)",-19.1624,146.8524,NA,"AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Magnetic Island Reef (No 2)",-19.1548,146.865,NA,"AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Magnetic Island Reef (No 3)",-19.1225,146.8813,NA,"AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Magnetic Island Reef (No 4)",-19.1172,146.8824,NA,"AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Magnetic Island Reef (No 6)",-19.1142,146.8257,NA,"AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"AUS","LOW"
1980,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"AUS","LOW"
1982,"Torres Strait & Great Barrier Reef","Magnetic Island Reef F",-19.1118,146.861,NA,"AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Magra Reef",-11.8654,143.2854,"only massives","AUS","LOW"
1998,"Seychelles","Mah",-4.6,55.46666667," In January 1999, dead corals around the main island of Mahe were covered by numerous filamentous algae.","SYC","LOW"
1998,"Mexico","Mahahual, Mexican Carribean",18.8126,-87.3594,NA,"MEX","LOW"
1998,"Bahamas","Mahore (S5)",25.06367,-77.93783,NA,"BHS","LOW"
1998,"New Caledonia","Maitre Island",-22.34,166.42,"1","NCL","LOW"
1998,"Mexico","Majahuitas, Bahia Banderas",20.52,-105.36,"86%","MEX","LOW"
2005,"Marshall Islands","Majuro",7.083,171.143,"Majuro is currently suffering renewed minor bleaching (first noticed on Feb 13 2005) restricted to the reef flat (chiefly small Acropora spp, such as A. digitifera).  Perhaps this is related to the ""hotspot"" to the south.  While this sort of shallow bleaching (upper half meter or less) is not unusual (we had similar bleaching in 2000, 2002 and 2004) what is novel is the season; previous bleachings were limited to the autumn (Sept-Nov) when maximal temperatures occur.  A week later (Feb. 20) a dive computer gave a temp. reading of 84 F at the surface and 82 F 10 meters down.  This bleaching is on the southern leeward shore, sheltered from the tradewinds, during a period of calm condition (i.e., minimal swell).","MHL","LOW"
2002,"Marshall Islands","Majuro",7.01,171.367,"Entire atoll experience bleaching (?)

Uppermost intertidal Acropora (blue axial tips, A. seriata?) comingled with a rose-colored Pocillopora.  Tip bleaching, marking the shallow thermocline below.","MHL","LOW"
2006,"Marshall Islands","Majuro atoll",7.096,171.164,"In early October 2006 on Majuro atoll (RMI), shallow coral bleaching was detected (the first episode since last February), restricted to low-tide exposed colonies (mainly Acropora, zooanthids)  Very low mortality, so far. <br>

 More interesting, in mid-October, partial and total bleaching was seen on massive Porites (cf.

lobata)colonies in the northern lagoon, in 2-4 m depth (5 % of total population; 95% showed no signs of bleaching).  Many tabulate Acropora and Millepora colonies were partially or totally bleached as well.","MHL","LOW"
2002,"Marshall Islands","Majuro Atoll",7.09,171.198,"We now witnessed at least two bleaching events (a third one is probably happening now) off the shores of Majuro atoll (7 degree N), both lagoon and ocean side, attacking Acroporas (at least cerealis and robusta and maybe nana) on the reef shelf. These corals are briefly exposed at low tide (new moon) when we experienced very high atmospheric temperatures coincident with  lack of trade winds.","MHL","LOW"
1993,"Marshall Islands","Majuro lagoon",7.14,171.213,"Paleness of Lobophytum

Widespread among species of Acropora

No bleaching was evident  among Porites

Other coral show no bleaching","MHL","LOW"
1998,"Torres Strait & Great Barrier Reef","Makay Rf",-15.14204,145.57507,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Makay Rf",-15.14204,145.57507,NA,"AUS","LOW"
1998,"Maldives","Maldives",4.1697,72.8265,"severe bleaching","MDV","LOW"
1987,"Maldives","Maldives",3.5,73," Extent Unspecified; Bleaching and eventual death of corals occur.  A few colonies manage to survive.","MDV","LOW"
1998,"Maldives","Maldives",3.5,73,"Around 80% of corals wholly or partially bleached on the back reef, with around 45% at 10m on the reef slope, and 30-40% at 20-30m. Bleaching was also seen at 50m. ","MDV","LOW"
1998,"Maldives","Male Atoll ( Kaafu )",4.486666667,73.47166667,"By late May, recovery began for Porites and colour was near normal by September. ","MDV","LOW"
1998,"Kenya","Malindi",-3.2218,40.1403,"50-90% (along entire Kenya coast) to 20m, with highest mortalities in <2-3m","KEN","LOW"
1998,"Kenya","Malindi",-3.233333333,40.66666667," Coral mortality resulting to a decline in coral coner falling from levels of 30% (southern, deep reefs) and approximately 10% (northern reefs) to about 5% at all sites.","KEN","LOW"
2003,"Kenya","Malindi",-3.215,40.127,"From April 8 in Malindi, bleaching was first observed and reported widely.  Following that, pale, partially bleached and some fully bleached corals were reported widely throughout Kenya. 

Bleaching is mild to moderate rather than severe; colonies are ïpalingÍ, and all shades of colour from normal to white are observed. In Kenya, most paling and bleaching is on upper surfaces, and the coincidence of high temperatures, calm conditions and spring low tides just prior to bleaching suggest combined effects of these factors rather than an overwhelming dominance of one.

The spatial extent of paling and bleaching amounts to perhaps 10-20% of coral cover and 5-25% or colonies, with most observations made in shallow inner-reef zones (water depth of 0.3-1m at MLW).

Most detail on taxonomic incidence of bleaching has come from reports in Kenya, where the most affected genus is Pocillopora, where locally close to 100% of colonies have been observed bleached, and some colonies observed with dead patches (primarily around the branch tips). Interestingly, P. damicornis is less affected than other species, and in one shallow reef flat area is unaffected. After Pocillopora, the most strongly affected genera include Porites, Echinopora, Galaxea and partially affected genera include Platygyra, Acropora, Montipora, various faviids and fungiids, Pavona.","KEN","LOW"
2002,"Borneo","Malohom Bay, Gaya Island, Sabah",6.022,116.034,"Bleaching was observed at various spot within the bay.  The mushroom corals were the first to released its symbiont

algae, then some branching Acroporas and certain parts of massive coral heads.","MYS","LOW"
2004,"Fiji","Malolo Island, Mamanucas",-17.74016667,177.1478333,NA,"FJI","LOW"
2004,"Fiji","Malolo Island, Mamanucas",-17.73733333,177.1498333,NA,"FJI","LOW"
2004,"Fiji","Malolo Island, Mamanucas",-17.73733333,177.1483333,NA,"FJI","LOW"
2004,"Fiji","Malolo Island, Mamanucas",-17.74016667,177.1478333,NA,"FJI","LOW"
2006,"Fiji","Malolo, Mamanuca Islands",-17.67833333,177.1666667,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.73333333,177.1505556,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.73861111,177.1375,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.73555556,177.1405556,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.75972222,177.1411111,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.71722222,177.1491667,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.7375,177.1352778,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.84694444,177.175,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.73333333,177.1811111,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.76083333,177.1944444,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.72166667,177.1213889,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.74111111,177.1233333,NA,"FJI","LOW"
2004,"Fiji","Mamanucas",-17.73222222,177.1263889,NA,"FJI","LOW"
2002,"Fiji","Mamanucas",-17.734,177.14,"In April 2002, water temperatures around the Mamanucas reached approximately 30-31_C for approximately one month. This led to some bleaching at a national scale, principally of the genus Acropora corals, but only in shallow waters. Shallow areas (2-4m) in which the CCC Fiji data is derived showed 5 % of coral colonies of the genus Acropora having been bleached. There was also one large area of Acropora coral at 14 m near Sunflower reef where a 15 m2 area was bleached, but only the apical portions of the colonyÍs branches. Other than this small percent of bleached coral and the deeper bleaching at Sunflower, there appeared to be little overall impact of the bleaching in the Mamanucas for April-May 2002. Bleaching in 2002 was not nearly as significant as the bleaching event that occurred in 2000.","FJI","LOW"
1998,"Malaysia","Mamutik Island",5.9714,116.0039,"minor to insignificant","MYS","LOW"
2002,"Torres Strait & Great Barrier Reef","Man And Wife Rocks Reef",-23.1175,150.9916,NA,"AUS","LOW"
1999,"Bahamas","Man O' War Cay, N. of S. Channel",26.60333,-76.98317,NA,"BHS","LOW"
1999,"Bahamas","Man O' War Cay, S. of S. Channel",26.59725,-76.97639,NA,"BHS","LOW"
1998,"Indonesia","Manado, N Sulawesi",1.5276,124.7984,"no bleaching","IDN","LOW"
1998,"Madagascar","Mananara Marine",-16.33333333,49.85,"Extent Unspecified; Corals in shallow water were 40-80% bleached with high mortality. While in deeper water,  10-40% of mixed coral species  were bleached.","MDG","LOW"
1998,"Madagascar","Manara-Nord, Masoala peninsula",-15,50.5,"Shallow  Acropora 40-80% bleached with high mortality and 10-40% of mixed species in deeper water","MDG","LOW"
1998,"India","Manauli Putti, Shingle and Pumarichan in Gulf of Mannar",9.023,78.22,"24.98% pale, 41.26 % bleached, 23% dead

Montipora 35.77%, table Acropora 22.02%, Porites 14.51% , Turbinaria 9.47% bleached","IND","LOW"
2002,"India","Mandapam North, Zone-1 (Thonithruai), Palk Bay",9.288,79.1733,"The northern side of Mandapam (Zone-1) showed a minimum

of 49.7% coral bleaching.","IND","LOW"
2002,"India","Mandapam North, Zone-2 (Mandapam Jetty), Palk Bay",9.29,79.14,"Zones 2 of Mandapam region showed 52.6% bleaching of corals.","IND","LOW"
2002,"India","Mandapam North, Zone-3 (Munaikkadu_Vedhaalai), Palk Bay",9.291,79.14,"Zones 3 of Mandapam region showed 52.6% bleaching of corals.","IND","LOW"
1998,"India","Mandapam, Gulf of Mannar",9,79,"22 species were found bleached (six branching forms; nine massive coral species; one foliose and six encrusting species) and 15 species (six branching; eight massive and one foliose forms) unbleached.","IND","LOW"
2008,"Vanuatu","Mangaliliu, Efate",-17.63425,168.2003889,NA,"VUT","LOW"
1998,"Peninsular","Mango Beach, Pulau Tioman Marine Park",2.814,104.212,"Bleaching was first recorded in March and by early May 1998, most coral observed were bleached.","MYS","LOW"
1998,"Bahamas","Mangrove Central (S21)",24.29167,-77.6462,NA,"BHS","LOW"
1998,"Australia","Mangrove Islands, Onslow",-21.45,115.3667,"severe bleaching; 80% bleaching","AUS","LOW"
1998,"Bahamas","Mangrove South (S22)",24.25315,-77.62917,NA,"BHS","LOW"
1998,"French Polynesia","Manihi, French Polynesia",-14.4029,-145.8569,NA,"PYF","LOW"
