"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
1998,"Papua New Guinea","NE of Kimbe Bay. Island of New Britain (PNG)",-4.9025,151.062,"75% acropora bleached","Coral Listserver","PNG","MEDIUM"
1996,"Papua New Guinea","New Ireland",-2.68333333333333,150.566666666667,"Transect information showed 10-60% of corals in shallow water were bleached.  Live corals were observed suggesting a recent event and the few dead corals were not yet covered with algae.  A higher proportion of soft corals were affected, as well as a few ","ReefBase","PNG","HIGH"
1998,"Papua New Guinea","Normanby ( Duau )",-10.1166666666667,151.133333333333," Bleaching extended down to 20 m, but was most extensive in shallow water (almost 100% in some areas, including soft corals and anemones).","ReefBase","PNG","HIGH"
1998,"Papua New Guinea","Normanby Island",-10.1768,151.1928,NA,"Wilkinson, Clive","PNG","LOW"
1998,"Papua New Guinea","Papua New Guinea",-9.7357,147.3975,NA,"NOAA database","PNG","LOW"
1999,"Papua New Guinea","Port Moresby",-9.4833,147.1833,"60% bleached at 10m in lagoon, 35% bleached on outer barrier reef","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","PNG","HIGH"
1998,"Papua New Guinea","Reefs to north of Fergusson Islands",-9.2056,150.5861,"no bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","PNG","NONE"
1998,"Papua New Guinea","Reefs to north of Normanby Islands",-9.924,151.0555,"no bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","PNG","NONE"
1999,"Papua New Guinea","Tamane Puli Marine Reserve, Kimbe Bay",-5.235,151.023,"Trend of increased bleaching in deeper water, as observed by divers.  20m, bleached corals were 10-13% of the total substratum cover.  At 10m, the bleached corals ranged from approximately 1-10% of the total substratum cover","Srinivasan, M. 2000. Coral Bleaching And Climate Change.  In Munday P.L. (Ed.) The Status Of Coral Reefs In Papua New Guinea. Global Coral Reef Monitoring Network (GCRMN).","PNG","LOW"
1998,"Papua New Guinea","Tufi",-9.1352,149.3407,NA,"Wilkinson, Clive","PNG","LOW"
1998,"Torres Strait & Great Barrier Reef","Acheron Is, north",-18.96535,146.62979,"80-90% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Acheron Is, north",-18.96535,146.62979,"80-90% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Acheron Is, south",-18.96535,146.62979,"70-80% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Acheron Is, south",-18.96535,146.62979,"70-80% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Adelaide Rf",-17.65686,146.46512,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Adelaide Rf",-17.65686,146.46512,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Agincourt Reef No.1",-16.0504,145.8623,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1992,"Torres Strait & Great Barrier Reef","Agincourt Reef No.4",-15.9508,145.8168,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1994,"Torres Strait & Great Barrier Reef","Agincourt Reefs No.3",-15.9937,145.8295,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Alexandra Rf",-16.54751,145.49748,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Alexandra Rf",-16.54751,145.49748,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Anchorsmith Is",-20.61667,149.06667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Andersen Reef",-15.7936,145.796,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Ape Rf",-12.71394,143.60574,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Aplin Islet",-11.18201,143.02914,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Arlington Reef",-16.7012,146.0509,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf, SW side",-16.70117,146.05092,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf, SW side",-16.70117,146.05092,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf,SE and S side",-16.70117,146.05092,"5-10%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf,SE and S side",-16.70117,146.05092,"5-10%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Armit Is, north",-20.11031,148.652,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, north",-20.11031,148.652,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, south",-20.11031,148.652,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, south",-20.11031,148.652,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Arnold Is",-11.00952,142.98632,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bailey Islet",-21.03333,149.55,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bailey Islet",-21.03333,149.55,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Bait Reef",-19.8105,149.0749,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bait Rf",-19.81049,149.07489,"<5%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bait Rf",-19.81049,149.07489,"<5%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bald rock",-23.17405,150.98509,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bamborough Is",-21.9278,150.10217,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bamborough Is",-21.9278,150.10217,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Barber Is",-18.775,146.666,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Barber Is",-18.775,146.666,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bare Is",-19.25833,147.06667,"Few corals","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bare Is",-19.25833,147.06667,"Few corals","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Barren Is",-23.16423,151.06965,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1992,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1649,151.079,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1992,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1642,151.0697,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1998,"Torres Strait & Great Barrier Reef","Batt Rf",-16.41518,145.76597,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Batt Rf",-16.41518,145.76597,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Batt Rf, NW side",-16.4,145.7,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Batt Rf, NW side",-16.4,145.7,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Batt Rf, SE side",-16.47,145.8,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bax Rf",-20.34607,150.1982,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bax Rf",-20.34607,150.1982,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bay Rock",-19.1167,146.758,"Extensive bleaching on crest and slope, but not on flat (low cover?)","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bay Rock",-19.1167,146.758,"Extensive bleaching on crest and slope, but not on flat (low cover?)","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Beacon Rf",-21.93938,152.68495,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Beacon Rf",-21.93938,152.68495,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Beaver Reef",-17.8491,146.4868,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Beaver Rf",-17.84914,146.48679,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Beaver Rf",-17.84914,146.48679,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Ben Reef",-20.0055,150.3209,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Beor Rf",-15.16039,145.26714,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Beor Rf",-15.16039,145.26714,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Beverlac Is",-21.45833,149.86667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Beverlac Is",-21.45833,149.86667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Big Broadhurst Rf",-18.91667,147.74167,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Big Broadhurst Rf",-18.91667,147.74167,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Big Broadhurst, north side",-18.8666,147.71666,"2-5%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Big Broadhurst, north side",-18.8666,147.71666,"2-5%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Big Stevens Rf",-20.57241,150.12597,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Big Stevens Rf",-20.57241,150.12597,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bills Rf",-21.78814,152.59263,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bills Rf",-21.78814,152.59263,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bird Is",-11.77214,143.08489,"AIMS 10-20%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bird Island",-11.7667,143.1,"10-20%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","MEDIUM"
1992,"Torres Strait & Great Barrier Reef","Black Current Island Ree",-20.0655,148.4699,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1998,"Torres Strait & Great Barrier Reef","Black Rf",-19.76314,149.39785,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Black Rf",-19.76314,149.39785,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Black Rf East",-19.74635,149.48666,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Black Rf East",-19.74635,149.48666,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Black Rock",-16.24667,145.485,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Black Rock",-16.24667,145.485,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bligh Rf",-12.83061,143.83983,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Blu Lion Rf",-21.8253,152.63014,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Blu Lion Rf",-21.8253,152.63014,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Border Is, north",-20.1581,149.03381,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Border Is, north",-20.1581,149.03381,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Border Is, SW side",-20.17361,149.02999,"<1% bleached","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Border Is, SW side",-20.17361,149.02999,"<1% bleached","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Border Island",-20.1667,149.0167,"<1%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Border Island Reef A",-20.1736,149.03,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Border Island Reef B",-20.1678,149.0378,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Border Island Reef C",-20.1581,149.0338,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Boulder Rf",-15.41422,145.43037,"5-10%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Boulder Rf",-15.41422,145.43037,"5-10%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Boult Rf",-23.75986,152.27025,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Boult Rf",-23.75986,152.27025,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Boulton Rf",-20.47257,150.28918,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Boulton Rf",-20.47257,150.28918,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bowden Is",-18.05,146.208,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bowden Is",-18.05,146.208,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bowden Rf",-19.0379,147.93392,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bowden Rf",-19.0379,147.93392,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bowl Rf",-18.50952,147.53939,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bowl Rf",-18.50952,147.53939,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bramble Rf, S side",-18.40912,146.70659,"10-15%","Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Bramble Rf, S side",-18.40912,146.70659,"10-15%","Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Bramble Rf, SE side",-18.40912,146.70659,"1-2%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bramble Rf, SE side",-18.40912,146.70659,"1-2%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Brampton Is",-20.81585,149.26607,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Briggs Reef",-16.94,146.2069,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Briggs Rf, NW side",-16.93996,146.20693,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Briggs Rf, NW side",-16.93996,146.20693,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Briggs Rf, SE side",-16.93996,146.20693,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Briggs Rf, SE side",-16.93996,146.20693,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.2333,146.7667,"30%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Britomart Rf",-18.22997,146.72861,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Britomart Rf",-18.22997,146.72861,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Brook Is, Middle Is",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, Middle Is",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, North Is, north side",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, North Is, north side",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, North Is, south side",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Brook Is, North Is, south side",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Brook Is, South Is",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, South Is",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, Tween Is",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, Tween Is",-18.15019,146.2894,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Brook Islands Reef",-18.1502,146.2894,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1998,"Torres Strait & Great Barrier Reef","Burke Rf",-12.64244,143.56006,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Bushy Is",-11.25776,142.87283,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bushy Is",-20.96233,150.07971,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bustard Heads",-23.98284,151.65642,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Caircross Islets",-11.24996,142.92721,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1999,"Torres Strait & Great Barrier Reef","Cairns Area",-16.9397,145.7629,"20-30% bleached","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Cairns Rf, NE side",-15.69238,145.49768,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Cairns Rf, NE side",-15.69238,145.49768,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Cairns Rf, SE side",-15.69238,145.49768,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cairns Rf, SE side",-15.69238,145.49768,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Calder Is",-20.76667,149.60833,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Camp Is",-19.85512,147.8947,"100% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Camp Is",-19.85512,147.8947,"100% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Capricorn",-23.49167,151.23333,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Cleveland",-19.18,147.01667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Cleveland",-19.18,147.01667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, middle",-19.72847,147.75807,"narrow fringing reef","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, middle",-19.72847,147.75807,"narrow fringing reef","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, unnamed bay on NE side",-19.725,147.8333,"100% of fairly extensive reef","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, unnamed bay on NE side",-19.725,147.8333,"100% of fairly extensive reef","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, Windy Point",-19.72847,147.75807,"90-100% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, Windy Point",-19.72847,147.75807,"90-100% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Carlisle Is",-20.80136,149.28189,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Carter Reef ( Reef 14137 )",-14.55,145.583333333333," Suffered bleaching to a lessere extent as compared to other reefs in the area.","ReefBase","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Carter Rf",-14.54991,145.5879,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Caster Rf",-19.02295,148.32394,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Caster Rf",-19.02295,148.32394,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Cattle Bay, Orpheus Island",-18.6587,146.4852,"severe","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Centipede Rf",-18.72638,147.53924,"1-2%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Centipede Rf",-18.72638,147.53924,"1-2%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Central GBR",-19.7141,149.37,NA,"NOAA database","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Charity Rf",-19.36866,148.33633,"5-10%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Charity Rf",-19.36866,148.33633,"5-10%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Cheviot Is",-22.08333,150.66667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Chicken Rf",-18.66063,147.71017,"<2%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Chicken Rf",-18.66063,147.71017,"<2%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Cholmondeley Islet",-11.39151,143.07176,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1997,"Torres Strait & Great Barrier Reef","Christmas Island",-10.5014,105.5092,"40% bleached and died","http://darwin.bio.uci.edu/~sustain/Enso97/1297/06DecChristmas.html posted 12/6/97","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Clack Rf",-14.06878,144.24212,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Clews Point",-24.00709,151.73448,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Coats Rf",-17.1967,146.36685,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Coats Rf",-17.1967,146.36685,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cobham Rf",-19.39867,148.86767,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Cobham Rf",-19.39867,148.86767,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Cockatoo Rf",-20.74613,151.0204,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Cockatoo Rf",-20.74613,151.0204,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Cockburn Is",-11.81959,143.36373,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Cockermouth Is",-20.78118,149.39307,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Cockermouth Is",-20.78118,149.39307,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Cockle Bay Reef",-19.1751,146.8138,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1994,"Torres Strait & Great Barrier Reef","Cockle Bay Reef",-19.1751,146.8138,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1998,"Torres Strait & Great Barrier Reef","Coil Rf",-18.43636,147.52291,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Coil Rf",-18.43636,147.52291,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
